,views,start_date,end_date,wiki,gender,imagecount,url,peopleID,genderNames,occupationNames,ethnicity,religion,citizenshipNames,position,birthplace,birthCountry,birthContinent,occupationType,locationIDs,zhwiki,enwiki,hiwiki,eswiki,ruwiki,arwiki,ptwiki,bnwiki,frwiki,idwiki,quality_zhwiki,quality_enwiki,quality_hiwiki,quality_eswiki,quality_ruwiki,quality_arwiki,quality_ptwiki,quality_bnwiki,quality_frwiki,quality_idwiki,numLangPage,pageID_zhwiki,pageID_enwiki,pageID_hiwiki,pageID_eswiki,pageID_ruwiki,pageID_arwiki,pageID_ptwiki,pageID_bnwiki,pageID_frwiki,pageID_idwiki,pageLength_zhwiki,pageLength_enwiki,pageLength_hiwiki,pageLength_eswiki,pageLength_ruwiki,pageLength_arwiki,pageLength_ptwiki,pageLength_bnwiki,pageLength_frwiki,pageLength_idwiki,pageQuality_enwiki,pageQuality_zhwiki,pageQuality_hiwiki,pageQuality_eswiki,pageQuality_ruwiki,pageQuality_arwiki,pageQuality_ptwiki,pageQuality_bnwiki,pageQuality_frwiki,pageQuality_idwiki,views_2022010100,views_2022020100,views_2022030100,views_2022040100,views_2022050100,log1p_views,any_image,log1p_pageLength_enwiki,log1p_views_2022040100,log1p_views_2022010100,log1p_views_2022050100,log1p_views_2022020100,log1p_views_2022030100
1115,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Susannah_Fiennes/monthly/20220101/20220601,Q7648720,female,painter,NA,NA,NA,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,10101805,-1,-1,-1,-1,-1,-1,-1,-1,-1,5587,-1,-1,-1,-1,-1,-1,-1,-1,0.9483166,-1,-1,-1,-1,-1,-1,-1,-1,-1,460.0,316.0,289.0,604.0,403.0,,False,8.628376720376853,6.405228458030842,6.133398042996649,6.0014148779611505,5.75890177387728,5.66988092298052
1116,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Christie_Bodden/monthly/20220101/20220601,Q5110659,female,swimmer,NA,NA,Panama,NA,Panama City,Panama,North America,Sports,Q3306,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,37704949,-1,-1,-1,-1,-1,-1,-1,-1,-1,3963,-1,-1,-1,-1,-1,-1,-1,-1,0.6036287,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.0,15.0,9.0,17.0,14.0,,False,8.285008895449879,2.8903717578961645,2.4849066497880004,2.70805020110221,2.772588722239781,2.302585092994046
1117,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Marjorie_van_Heerden/monthly/20220101/20220601,Q20982056,female,children's writer,NA,NA,South Africa,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,44583951,-1,-1,-1,-1,-1,-1,-1,-1,-1,11619,-1,-1,-1,-1,-1,-1,-1,-1,0.4868405,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.0,26.0,33.0,76.0,42.0,,False,9.360483030405902,4.343805421853684,3.2188758248682006,3.7612001156935624,3.295836866004329,3.5263605246161616
1118,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Norma_Field/monthly/20220101/20220601,Q7051674,female,japanologist,NA,NA,United States of America,NA,Tokyo,Japan,Asia,NA,Q1490,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,25450258,-1,-1,-1,-1,-1,-1,-1,-1,-1,2939,-1,-1,-1,-1,-1,-1,-1,-1,0.5529922,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.0,93.0,97.0,103.0,89.0,,False,7.986164860332727,4.6443908991413725,4.127134385045092,4.499809670330265,4.543294782270004,4.584967478670572
1119,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Allen_Kagina/monthly/20220101/20220601,Q4731734,female,business executive,Ankole sub-region,NA,Uganda,NA,Uganda,Uganda,Africa,Business,Q1036,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,32021095,-1,-1,-1,-1,-1,-1,-1,-1,-1,7269,-1,-1,-1,-1,-1,-1,-1,-1,0.9544808,-1,-1,-1,-1,-1,-1,-1,-1,-1,355.0,377.0,360.0,252.0,245.0,,False,8.891511570527564,5.53338948872752,5.87493073085203,5.5053315359323625,5.934894195619588,5.8888779583328805
1120,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Christa_Perathoner/monthly/20220101/20220601,Q529339,female,biathlete,NA,NA,Italy,NA,Brixen,Italy,Europe,Sports,Q185541,-1,0,-1,-1,-1,-1,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1,38672848,-1,-1,-1,-1,-1,-1,12714112,-1,-1,2205,-1,-1,-1,-1,-1,-1,3211,-1,0.4403998,-1,-1,-1,-1,-1,-1,-1,0.5122293,-1,9.0,27.0,13.0,7.0,5.0,,False,7.698936199813447,2.0794415416798357,2.302585092994046,1.791759469228055,3.332204510175204,2.6390573296152584
1121,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Brenna_Garcia/monthly/20220101/20220601,Q19957847,female,actor,NA,NA,Philippines,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,46684202,-1,-1,-1,-1,-1,-1,-1,-1,-1,4713,-1,-1,-1,-1,-1,-1,-1,-1,0.5582131,-1,-1,-1,-1,-1,-1,-1,-1,-1,358.0,284.0,295.0,277.0,322.0,,False,8.458292083496076,5.627621113690637,5.883322388488279,5.777652323222656,5.652489180268651,5.69035945432406
1122,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Consuelo_Tom%C3%A1s/monthly/20220101/20220601,Q2995311,female,stage actor,NA,NA,Panama,NA,Bocas del Toro Province,NA,NA,Arts,Q217138Q1113143,-1,0,-1,1,-1,1,-1,-1,2,-1,NA,NA,NA,0.0670778,NA,0.0670778,NA,NA,0.0401267,NA,6,-1,24547734,-1,2357973,-1,6749424,-1,-1,4131575,-1,-1,3232,-1,2893,-1,1626,-1,-1,2123,-1,0.549071,-1,-1,0.3663403,-1,0.3582788,-1,-1,0.3565943,-1,24.0,21.0,11.0,33.0,32.0,,False,8.081165777725433,3.5263605246161616,3.2188758248682006,3.4965075614664802,3.091042453358316,2.4849066497880004
1123,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Ana_Paula_Ara%C3%BAjo_%28newscaster%29/monthly/20220101/20220601,Q2913888,female,journalist,NA,NA,Brazil,NA,Rio de Janeiro,Brazil,South America,Humanities,Q8678,-1,0,-1,-1,-1,1,1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,38199651,-1,-1,-1,5494015,115648,-1,7443823,-1,-1,3560,-1,-1,-1,1418,10086,-1,1017,-1,0.505916,-1,-1,-1,-1,0.3546184,0.9354755,-1,0.2898829,-1,166.0,104.0,104.0,123.0,116.0,,False,8.177796683277778,4.820281565605037,5.117993812416755,4.762173934797756,4.653960350157523,4.653960350157523
1124,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Martha_Vital/monthly/20220101/20220601,Q15379167,female,politician,NA,NA,Mexico,Member of the Chamber of Deputies of Mexico,Chiapas,Mexico,North America,Government,Q60123,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,41294376,-1,-1,-1,-1,-1,-1,-1,-1,-1,1535,-1,-1,-1,-1,-1,-1,-1,-1,0.2914404,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.0,4.0,8.0,4.0,2.0,,False,7.336936913707618,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.6094379124341003,2.1972245773362196
1125,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Elizabeth_Arnold_%28swimmer%29/monthly/20220101/20220601,Q5362341,female,swimmer,NA,NA,United Kingdom,NA,Nottingham,United Kingdom,Europe,Sports,Q41262,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,37439275,-1,-1,-1,-1,-1,-1,-1,-1,-1,3291,-1,-1,-1,-1,-1,-1,-1,-1,0.55039,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.0,302.0,42.0,38.0,44.0,,False,8.09925056179696,3.6635616461296463,4.127134385045092,3.8066624897703196,5.713732805509369,3.7612001156935624
1126,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Ruth_Donnelly/monthly/20220101/20220601,Q3453610,female,actor,NA,NA,United States of America,NA,Trenton,United States,North America,Arts,Q25330,-1,0,-1,-1,1,1,-1,-1,1,-1,NA,NA,NA,NA,0.003960056,0.003960056,NA,NA,0.003960056,NA,10,-1,16154829,-1,-1,4935389,5191603,-1,-1,1311715,-1,-1,11422,-1,-1,3516,3856,-1,-1,9704,-1,0.9784521,-1,-1,-1,0.2580639,0.574577,-1,-1,0.3956622,-1,1759.0,986.0,1599.0,1139.0,1491.0,,False,9.343384145733948,7.038783541388542,7.473069088032197,7.307872780763706,6.894670039433482,7.3777589082278725
1127,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Stephanie_Berto/monthly/20220101/20220601,Q7608234,female,sprinter,NA,NA,Canada,NA,Vancouver,Canada,North America,Sports,Q24639,-1,0,-1,-1,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,11679496,-1,-1,-1,5426823,-1,-1,-1,-1,-1,3715,-1,-1,-1,3493,-1,-1,-1,-1,0.659194,-1,-1,-1,-1,0.523732,-1,-1,-1,-1,20.0,14.0,21.0,20.0,27.0,,False,8.22040309993373,3.044522437723423,3.044522437723423,3.332204510175204,2.70805020110221,3.091042453358316
1128,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Nayana_Apte_Joshi/monthly/20220101/20220601,Q13118180,female,actor,NA,NA,India,NA,Mumbai,India,Asia,Arts,Q1156,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,48430120,-1,-1,-1,-1,-1,-1,-1,-1,-1,5672,-1,-1,-1,-1,-1,-1,-1,-1,0.7056986,-1,-1,-1,-1,-1,-1,-1,-1,-1,913.0,2640.0,665.0,442.0,447.0,,False,8.643473357326567,6.093569770045136,6.81783057145415,6.104793232414985,7.878912912297133,6.501289670540389
1129,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sayaka_Nakaya/monthly/20220101/20220601,Q1072639,female,seiyū,NA,NA,Japan,NA,Morioka,Japan,Asia,NA,Q200077,0,0,-1,-1,-1,-1,-1,-1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1214287,29817848,-1,-1,-1,-1,-1,-1,5094398,857804,51948,14222,-1,-1,-1,-1,-1,-1,1675,9862,0.9719549,0.991,-1,-1,-1,-1,-1,-1,0.254103,0.8853772,184.0,154.0,159.0,163.0,158.0,,False,9.562615651570228,5.099866427824199,5.220355825078324,5.0689042022202315,5.043425116919247,5.075173815233827
1130,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Nune_Siravyan/monthly/20220101/20220601,Q19689865,female,painter,Armenians,NA,Armenia,NA,Yerevan,Armenia,Asia,Arts,Q1953,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-1,46250142,-1,-1,-1,-1,-1,-1,-1,-1,-1,3055,-1,-1,-1,-1,-1,-1,-1,-1,0.6384464,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.0,12.0,14.0,10.0,19.0,,False,8.024862150286411,2.3978952727983707,2.1972245773362196,2.995732273553991,2.5649493574615367,2.70805020110221
1131,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Marita_Redondo/monthly/20220101/20220601,Q3293733,female,tennis player,NA,NA,United States of America,NA,San Diego,United States,North America,Sports,Q16552,-1,0,-1,-1,-1,-1,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,50045296,-1,-1,-1,-1,-1,-1,1194697,-1,-1,7313,-1,-1,-1,-1,-1,-1,19450,-1,0.7241272,-1,-1,-1,-1,-1,-1,-1,0.9959399,-1,86.0,70.0,80.0,66.0,68.0,,False,8.897545598709327,4.204692619390966,4.465908118654584,4.23410650459726,4.2626798770413155,4.394449154672439
1132,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Eilis_Kirwan/monthly/20220101/20220601,Q5349525,female,film director,NA,NA,Ireland,NA,Dublin,Ireland,Europe,Arts,Q1761,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,35003953,-1,-1,-1,-1,-1,-1,-1,-1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,0.3369515,-1,-1,-1,-1,-1,-1,-1,-1,-1,307.0,172.0,129.0,152.0,149.0,,False,7.349230824613334,5.030437921392435,5.730099782973574,5.0106352940962555,5.153291594497779,4.867534450455582
1133,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jennifer_Davies_%28judge%29/monthly/20220101/20220601,Q16907761,female,judge,NA,NA,NA,Justice of the Federal Court of Australia,NA,NA,NA,Law,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,40709146,-1,-1,-1,-1,-1,-1,-1,-1,-1,4165,-1,-1,-1,-1,-1,-1,-1,-1,0.7920863,-1,-1,-1,-1,-1,-1,-1,-1,-1,129.0,120.0,120.0,88.0,64.0,,False,8.334711621820917,4.48863636973214,4.867534450455582,4.174387269895637,4.795790545596741,4.795790545596741
1134,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Rose_Mooney/monthly/20220101/20220601,Q16864255,female,harpist,NA,NA,Ireland,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,0,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.511895,NA,5,-1,40189118,-1,-1,-1,5821606,-1,-1,12475021,-1,-1,4474,-1,-1,-1,1467,-1,-1,5480,-1,0.9396967,-1,-1,-1,-1,0.3555269,-1,-1,0.9603706,-1,18.0,33.0,30.0,24.0,24.0,,False,8.406261630708956,3.2188758248682006,2.9444389791664403,3.2188758248682006,3.5263605246161616,3.4339872044851463
1135,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jillian_Becker/monthly/20220101/20220601,Q6193130,female,writer,NA,NA,South Africa,NA,Johannesburg,South Africa,Africa,Arts,Q34647,-1,0,-1,-1,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,11009526,-1,-1,-1,5690820,-1,-1,-1,-1,-1,27152,-1,-1,-1,2588,-1,-1,-1,-1,1.0,-1,-1,-1,-1,0.4675099,-1,-1,-1,-1,520.0,612.0,459.0,359.0,396.0,,False,10.20924281649528,5.886104031450156,6.255750041753367,5.983936280687191,6.418364935936212,6.131226489483141
1136,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Marie_Te_Hapuku/monthly/20220101/20220601,Q6763047,female,singer,NA,NA,New Zealand,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,3532588,-1,-1,-1,-1,-1,-1,-1,-1,-1,4687,-1,-1,-1,-1,-1,-1,-1,-1,0.7524732,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.0,49.0,24.0,61.0,27.0,,False,8.452761331256848,4.127134385045092,3.332204510175204,3.332204510175204,3.912023005428146,3.2188758248682006
1137,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Flory_Jagoda/monthly/20220101/20220601,Q5274683,female,singer,NA,NA,Bosnia and Herzegovina,NA,Sarajevo,Bosnia & Herzegovina,Europe,Arts,Q11194,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,15153952,-1,-1,-1,-1,-1,-1,-1,-1,-1,11856,-1,-1,-1,-1,-1,-1,-1,-1,0.9703514,-1,-1,-1,-1,-1,-1,-1,-1,-1,596.0,435.0,446.0,403.0,409.0,,False,9.380673689458071,6.0014148779611505,6.391917113392602,6.016157159698354,6.077642243349034,6.102558594613569
1138,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Mayumi_Kameda/monthly/20220101/20220601,Q6798080,female,pianist,NA,NA,Japan,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,19509145,-1,-1,-1,-1,-1,-1,6998558,-1,-1,1308,-1,-1,-1,-1,-1,-1,957,-1,0.2387942,-1,-1,-1,-1,-1,-1,-1,0.2397208,-1,24.0,13.0,15.0,21.0,88.0,,False,7.1770187659099,3.091042453358316,3.2188758248682006,4.48863636973214,2.6390573296152584,2.772588722239781
1139,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Melis_%C3%96z%C3%A7i%C4%9Fdem/monthly/20220101/20220601,Q19594176,female,association football referee,NA,NA,Turkey,NA,İzmir,Turkey,Asia,Sports,Q35997,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,44751582,-1,-1,-1,-1,-1,-1,-1,-1,-1,15144,-1,-1,-1,-1,-1,-1,-1,-1,0.9705442,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.0,46.0,230.0,94.0,31.0,,False,9.625425723461337,4.553876891600541,3.9512437185814275,3.4657359027997265,3.8501476017100584,5.442417710521793
1140,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Natsue_Yoshimura/monthly/20220101/20220601,Q6980280,female,singer,NA,NA,Japan,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,4076878,-1,-1,-1,-1,-1,-1,-1,-1,-1,865,-1,-1,-1,-1,-1,-1,-1,-1,0.225341,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.0,15.0,17.0,21.0,14.0,,False,6.763884908562435,3.091042453358316,3.044522437723423,2.70805020110221,2.772588722239781,2.8903717578961645
1141,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Julijana_Matanovi%C4%87/monthly/20220101/20220601,Q6309033,female,novelist,NA,NA,Croatia,NA,Gradačac,Bosnia & Herzegovina,Europe,Humanities,Q994196,-1,0,-1,-1,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,-1,25652730,-1,-1,7442003,-1,-1,-1,-1,-1,-1,3435,-1,-1,6124,-1,-1,-1,-1,-1,0.5054119,-1,-1,-1,0.6083148,-1,-1,-1,-1,-1,93.0,71.0,72.0,78.0,108.0,,False,8.142063283104147,4.3694478524670215,4.543294782270004,4.6913478822291435,4.276666119016055,4.290459441148391
1142,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Betsy_Bakker-Nort/monthly/20220101/20220601,Q2083304,female,politician,NA,NA,Kingdom of the Netherlands,member of the House of Representatives of the Netherlands,Groningen,Netherlands,Europe,Government,Q749,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,61603168,-1,-1,-1,-1,-1,-1,-1,-1,-1,2156,-1,-1,-1,-1,-1,-1,-1,-1,0.5460314,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.0,10.0,12.0,26.0,525.0,,False,7.676473646389156,3.295836866004329,2.9444389791664403,6.26530121273771,2.3978952727983707,2.5649493574615367
1143,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Irene_Barclay/monthly/20220101/20220601,Q6068932,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,32204524,-1,-1,-1,-1,-1,-1,-1,-1,-1,4160,-1,-1,-1,-1,-1,-1,-1,-1,0.8445954,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.0,41.0,98.0,55.0,32.0,,False,8.333510708982942,4.02535169073515,3.6888794541139363,3.4965075614664802,3.7376696182833684,4.59511985013459
1144,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Minna_Salami/monthly/20220101/20220601,Q23772608,female,journalist,NA,NA,Finland,NA,Finland,Finland,Europe,Humanities,Q33,-1,0,-1,-1,-1,-1,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,50039532,-1,-1,-1,-1,-1,-1,11112370,-1,-1,7872,-1,-1,-1,-1,-1,-1,5834,-1,0.9057907,-1,-1,-1,-1,-1,-1,-1,0.8685799,-1,255.0,205.0,206.0,205.0,204.0,,False,8.971194463184467,5.327876168789581,5.545177444479562,5.3230099791384085,5.327876168789581,5.332718793265369
1145,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Custer_LaRue/monthly/20220101/20220601,Q5196311,female,singer,NA,NA,United States of America,NA,Bath County,United States,North America,Arts,Q495165,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1621666,-1,-1,-1,-1,-1,-1,-1,-1,-1,3259,-1,-1,-1,-1,-1,-1,-1,-1,0.5986814,-1,-1,-1,-1,-1,-1,-1,-1,-1,150.0,147.0,132.0,156.0,126.0,,False,8.089482474360754,5.056245805348308,5.017279836814924,4.844187086458591,4.997212273764115,4.890349128221754
1146,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Belinda_Hutchinson/monthly/20220101/20220601,Q23771328,female,business executive,NA,NA,NA,NA,NA,NA,NA,Business,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,49821889,-1,-1,-1,-1,-1,-1,-1,-1,-1,6183,-1,-1,-1,-1,-1,-1,-1,-1,0.8511463,-1,-1,-1,-1,-1,-1,-1,-1,-1,354.0,459.0,502.0,680.0,493.0,,False,8.729720590267258,6.523562306149512,5.872117789475416,6.202535517187923,6.131226489483141,6.220590170099739
1147,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Janet_Hatta/monthly/20220101/20220601,Q3548176,female,actor,NA,NA,Japan,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,14860001,-1,-1,-1,-1,-1,-1,-1,-1,-1,2396,-1,-1,-1,-1,-1,-1,-1,-1,0.3957008,-1,-1,-1,-1,-1,-1,-1,-1,-1,132.0,100.0,129.0,97.0,107.0,,False,7.781973234434385,4.584967478670572,4.890349128221754,4.68213122712422,4.61512051684126,4.867534450455582
1148,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sarah_Rose_Karr/monthly/20220101/20220601,Q433079,female,film actor,NA,NA,United States of America,NA,California,United States,North America,Arts,Q99,-1,0,-1,0,0,-1,0,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-1,12943003,-1,1146750,2062031,-1,5924075,-1,556150,-1,-1,2096,-1,929,3355,-1,1083,-1,1082,-1,0.3897176,-1,-1,0.2826946,0.407494,-1,0.2860008,-1,0.3392744,-1,7366.0,6028.0,6249.0,4307.0,8153.0,,False,7.64826303090192,8.36822903827628,8.904765846682814,9.006263883379198,8.704336438489406,8.740336742730447
1149,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/M%C3%A4rta_Dorff/monthly/20220101/20220601,Q4945068,female,actor,NA,NA,Sweden,NA,Stockholm,Sweden,Europe,Arts,Q1754,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,50488694,-1,-1,-1,-1,-1,-1,-1,-1,-1,3281,-1,-1,-1,-1,-1,-1,-1,-1,0.4582516,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.0,26.0,31.0,37.0,21.0,,False,8.096208271650037,3.6375861597263857,3.5553480614894135,3.091042453358316,3.295836866004329,3.4657359027997265
1150,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Madelin_Riera/monthly/20220101/20220601,Q20641391,female,association football player,NA,NA,Ecuador,NA,Guayaquil,Ecuador,South America,Sports,Q43509,-1,0,-1,2,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,46941538,-1,6007588,-1,-1,-1,-1,-1,-1,-1,3522,-1,15781,-1,-1,-1,-1,-1,-1,0.7460445,-1,-1,0.652538,-1,-1,-1,-1,-1,-1,39.0,20.0,15.0,39.0,24.0,,False,8.167068178341237,3.6888794541139363,3.6888794541139363,3.2188758248682006,3.044522437723423,2.772588722239781
